,0,1,2
277,False,44.3,186.21
278,False,5.6,22.81
279,True,6.2,79.48
280,False,4.0,50.05
281,True,10.1,143.27
282,False,27.5,74.87
283,False,8.5,92.32
284,False,15.6,74.05
285,False,10.2,81.66
286,False,38.0,236.67
287,False,8.5,77.33
288,False,7.7,74.33
289,True,17.3,128.96
290,True,25.0,209.96
291,True,36.9,485.07
292,False,9.7,41.17
293,False,5.7,33.61
294,True,12.9,96.31
295,True,3.8,57.01
296,True,13.3,126.17
297,False,8.2,50.87
298,True,3.1,72.23
299,True,38.7,285.42
300,False,17.4,291.79
301,False,5.0,76.27
302,False,9.9,53.48
303,True,35.7,197.14
304,False,6.8,112.62
305,False,9.1,49.28
307,True,30.2,544.42
309,False,9.4,196.1
310,False,11.9,108.67
311,False,5.4,113.83
312,False,15.5,157.76
314,False,12.9,120.83
315,False,18.1,104.45
316,False,11.7,70.66
317,False,10.1,208.14
318,True,7.5,95.89
319,False,3.5,29.14
320,True,54.9,810.77
321,False,12.0,180.54
323,False,7.6,74.45
324,False,12.7,110.29
325,False,7.7,34.79
326,False,7.0,48.02
327,False,6.8,33.1
328,True,10.9,164.43
330,True,10.4,149.91
331,True,14.4,84.71
332,False,7.5,56.21
333,True,9.8,53.59
334,False,7.1,144.11
335,False,8.0,92.87
336,False,8.2,192.76
337,True,28.8,271.07
338,False,9.0,49.66
339,True,37.8,505.12
340,False,3.8,30.84
341,False,7.1,43.24
342,True,27.2,275.19
343,False,28.9,186.77
344,False,6.2,46.26
345,False,4.6,75.86
346,False,2.8,13.43
348,False,6.6,35.8
349,False,3.2,162.99
350,False,5.0,42.53
351,False,21.7,241.52
352,True,32.7,365.83
353,True,9.8,271.25
354,True,29.0,37.72
355,False,5.8,64.18
356,False,2.9,25.9
357,True,38.2,278.4
358,True,42.2,507.81
359,False,11.7,80.04
360,True,32.7,449.29
361,False,35.0,126.85
362,False,39.0,457.74
363,False,7.4,57.38
364,False,7.5,110.0
365,False,7.5,39.49
366,False,11.0,133.89
367,False,9.7,230.05
368,True,93.4,6584.22
369,False,10.6,73.09
370,False,2.2,12.18
371,True,34.9,1171.87
372,True,5.8,29.84
373,False,7.1,47.2
374,False,7.3,56.78
375,False,6.2,32.43
376,True,20.1,313.04
377,True,7.6,203.69
378,False,7.7,74.05
379,True,11.8,81.31
380,False,7.2,92.62
381,False,6.7,52.79
382,False,2.6,11.05
383,False,14.2,201.83
384,False,3.8,482.04
385,True,28.2,269.63
386,True,8.5,75.86
387,True,35.8,97.04
388,False,4.9,116.65
389,False,7.1,30.1
390,True,42.4,152.51
391,False,5.3,62.69
392,False,7.0,65.51
393,False,36.2,183.34
394,False,38.6,1035.99
395,True,34.8,267.99
396,False,21.5,79.67
397,False,19.2,94.94
398,False,23.5,214.32
399,False,41.4,118.59
400,True,30.5,154.08
401,False,6.2,91.01
402,True,9.4,324.27
403,False,30.6,374.47
404,False,12.3,140.15
405,False,12.2,52.5
406,False,4.2,30.66
407,False,10.7,730.79
408,True,26.7,140.66
409,True,25.3,218.69
410,True,7.0,40.31
411,True,9.4,122.49
412,False,9.2,70.72
413,False,2.4,33.5
414,True,15.1,78.38
415,False,28.7,383.01
416,True,41.1,184.23
417,False,16.8,101.36
418,False,7.8,106.17
419,True,23.1,108.21
421,True,30.7,181.53
422,False,17.8,138.61
423,False,23.7,80.97
424,True,4.8,91.44
425,False,6.0,83.24
426,False,30.4,247.14
427,False,7.5,26.92
428,False,30.7,234.53
429,False,8.2,97.21
430,True,28.1,337.47
431,True,19.7,138.06
432,False,8.2,155.43
433,False,15.9,41.26
434,False,22.6,140.81
435,False,7.9,51.43
436,False,7.5,72.02
437,False,9.5,71.95
438,False,16.1,83.96
439,False,3.0,16.33
440,False,10.0,76.84
441,False,6.7,142.35
442,True,7.3,113.45
443,False,8.3,47.43
444,False,9.0,39.47
445,False,7.9,50.24
446,True,35.5,178.84
447,False,11.1,71.35
448,True,27.2,361.46
449,False,9.2,40.17
450,True,45.4,299.94
451,True,22.2,210.63
452,True,30.1,157.48
453,False,6.6,39.66
454,True,4.9,55.79
455,True,14.2,428.17
456,True,25.5,237.89
457,False,7.8,123.88
458,False,9.2,122.87
459,False,9.2,85.54
460,False,6.9,55.71
461,False,8.0,109.37
462,False,13.3,99.45
463,False,3.0,12.87
465,True,17.2,109.69
466,False,120.7,2077.81
467,False,6.7,19.74
468,False,22.9,118.96
469,False,12.2,96.85
470,True,8.1,76.12
471,False,35.0,174.41
472,False,12.8,52.39
473,True,53.5,2764.05
474,True,32.9,103.14
475,False,3.9,16.18
476,False,8.4,76.94
477,False,4.8,130.24
478,False,36.7,48.24
479,False,16.1,256.72
480,False,4.3,148.88
481,True,22.1,195.55
482,False,4.0,34.21
483,True,30.2,166.35
485,True,46.3,304.69
486,True,21.1,254.79
487,True,7.1,47.65
488,True,30.4,336.21
489,False,5.0,70.34
490,False,23.5,181.75
491,False,2.9,21.41
492,False,7.3,24.56
493,False,29.7,217.07
494,False,3.4,20.52
495,False,12.7,208.34
497,False,6.9,147.5
499,True,20.7,187.68
500,False,12.4,39.4
501,True,19.7,124.44
502,False,5.2,100.61
503,False,5.5,45.77
504,False,7.8,91.34
505,False,10.0,110.99
506,False,5.4,64.42
507,True,9.6,67.16
508,True,12.8,150.59
509,False,9.4,71.66
510,False,9.4,148.29
511,False,7.3,63.97
512,True,33.5,318.97
513,False,7.7,77.34
514,True,19.8,94.36
515,False,7.7,237.0
516,False,8.3,119.96
517,True,13.8,103.84
518,True,6.3,254.58
519,True,27.5,189.53
520,False,7.4,62.44
521,False,10.4,44.62
522,False,8.7,73.08
523,False,19.0,179.26
524,True,29.3,42.29
525,False,5.4,61.91
527,True,6.3,55.38
528,True,7.0,75.24
529,True,35.4,138.61
531,False,13.8,122.45
532,False,3.3,31.75
533,False,9.5,172.24
534,True,3.6,99.64
535,True,30.4,353.54
536,False,8.9,128.09
537,True,37.5,220.92
539,True,13.8,145.59
540,True,8.2,149.77
541,False,3.6,13.62
542,False,7.6,46.0
543,False,9.8,51.62
544,False,16.0,97.18
546,True,19.1,136.95
547,False,7.9,155.69
548,False,8.4,74.64
549,False,7.3,275.49
550,True,38.2,108.0
551,False,19.8,219.41
552,False,2.1,23.2
553,False,1.5,27.15
554,False,4.1,22.91
555,False,7.3,92.13
556,False,7.5,202.4
557,True,8.3,95.74
558,True,31.2,899.41
561,True,18.9,67.39
562,True,10.2,79.24
563,False,8.4,51.13
564,True,39.7,204.13
565,False,27.3,180.23
566,False,7.4,67.0
567,False,24.5,101.04
568,False,59.4,3058.36
569,True,60.8,1249.95
570,False,7.2,27.03
571,True,5.7,106.76
572,False,3.6,15.14
573,False,4.3,35.76
574,False,9.4,56.34
575,False,13.6,65.22
576,True,22.7,181.0
577,True,45.8,243.86
578,True,34.8,139.5
579,True,32.4,193.72
580,True,7.0,58.48
582,True,43.7,370.92
583,False,7.5,85.47
584,True,5.1,397.02
585,False,6.1,16.74
586,False,13.7,131.75
587,True,30.8,144.91
588,True,18.8,88.87
589,False,9.4,68.28
590,False,9.0,47.04
591,False,7.5,200.49
592,False,47.4,135.31
593,False,31.5,100.29
594,False,3.8,43.75
595,True,12.1,81.69
596,True,3.0,36.22
597,False,20.6,108.91
598,False,12.2,72.94
599,False,12.7,167.48
600,False,5.7,45.69
601,True,31.0,215.48
602,True,18.8,61.34
603,False,2.4,21.4
604,True,19.7,115.22
605,True,18.3,99.36
606,False,7.2,55.51
607,True,28.8,270.83
608,True,9.1,78.83
609,False,36.1,137.08
610,False,7.7,71.75
611,True,24.6,178.75
612,False,9.3,51.56
613,True,3.3,21.45
614,True,7.8,63.12
615,False,8.7,47.67
616,False,19.9,96.67
617,False,9.4,28.17
618,True,59.9,827.27
619,True,21.4,345.02
620,False,45.7,656.39
621,False,17.3,62.12
622,False,8.4,68.49
623,True,27.5,218.75
624,False,3.9,38.34
625,False,36.2,292.56
626,True,75.3,4616.12
628,False,7.5,90.51
629,False,2.6,15.78
630,False,52.3,149.22
631,False,3.8,18.34
632,False,13.4,334.53
633,False,15.1,72.82
634,False,32.4,100.05
635,False,9.2,48.37
636,True,26.3,165.36
637,False,9.6,69.39
638,True,31.3,287.97
639,False,21.9,143.93
641,True,13.0,25.07
642,False,13.6,88.84
643,False,6.5,85.18
644,True,11.9,55.3
645,False,27.0,155.65
647,False,15.2,3299.71
648,False,3.1,23.18
649,True,6.6,80.83
650,True,16.7,157.79
651,False,7.9,158.83
652,False,6.1,52.71
653,False,7.8,46.93
654,False,16.2,273.3
655,False,13.2,147.95
656,True,28.2,281.54
657,False,7.5,108.3
658,False,14.3,85.06
659,False,14.0,53.51
660,True,22.3,159.6
661,True,6.2,215.75
662,False,9.6,85.86
663,False,10.9,36.67
664,False,25.7,42.41
665,True,31.1,106.92
666,False,2.4,26.33
668,True,7.2,79.94
669,False,7.9,50.71
670,True,24.3,714.43
