,0,1,2
265,False,15.0,43.93029
266,False,15.8,81.00657
267,False,5.3,84.6267
268,False,21.3,112.65692
270,False,34.4,616.03374
271,False,33.3,265.9826
272,False,17.1,28.2019
273,False,27.9,73.75634
274,False,12.5,44.00148
275,False,12.7,79.55018
276,False,7.5,44.54449
277,False,17.7,50.40674
278,False,10.0,76.39995
279,False,41.8,132.59991
280,False,12.7,45.19644
281,False,42.2,272.30313
282,False,8.6,16.56423
283,False,8.0,316.56792
284,False,25.1,77.65371
285,False,8.7,11.47892
286,False,42.4,1075.87432
287,False,20.0,75.12239
288,False,20.2,93.25898
289,False,22.2,213.48753
290,False,27.3,141.50205
291,False,6.2,59.30867
293,False,36.1,243.76587
295,False,52.4,381.61915
296,False,30.9,41.94712
297,False,22.6,152.10575
298,False,42.0,289.39506
299,False,7.4,92.52368
300,False,15.7,271.11328
302,False,24.4,319.73219
303,False,41.9,167.92781
304,False,35.9,101.58368
305,False,19.2,321.88706
306,False,24.8,308.85419
307,False,31.0,91.56097
308,False,25.6,254.47172
310,False,39.9,480.93118
311,False,12.2,47.41679
312,False,43.5,218.41202
313,False,41.4,262.53994
314,False,3.6,14.97673
315,False,26.5,75.77474
316,False,7.3,9.95749
317,False,40.5,846.68492
318,False,33.3,759.6582
319,False,20.0,61.42167
320,False,10.0,40.55273
321,False,50.0,491.48994
322,False,6.8,29.00946
323,False,8.9,28.35905
324,False,23.2,97.89558
325,False,15.7,66.60792
326,False,27.8,276.72013
327,False,52.1,133.13205
328,False,52.9,1353.86716
329,False,44.3,93.95913
330,False,37.7,181.53024
332,False,21.1,332.87081
333,False,21.8,146.48466
334,False,19.8,192.68708
335,False,31.6,484.7168
336,False,47.7,649.75716
337,False,28.2,197.25358
338,False,39.5,50.5573
339,False,17.3,124.09419
340,False,20.0,134.68965
342,False,37.4,111.69213
343,False,15.2,92.38547
344,False,20.0,89.89196
345,False,16.0,71.68719
346,False,14.4,60.56621
347,False,9.7,39.63177
348,False,7.5,19.41367
349,False,6.6,38.65443
350,False,30.9,209.55849
351,False,18.0,40.38458
352,False,33.2,160.19031
353,False,12.1,44.99183
354,False,32.1,125.02807
355,False,26.6,40.43252
356,False,6.1,67.38823
357,False,8.9,52.021
358,False,17.6,62.52132
359,False,50.6,651.11074
360,False,26.7,336.70165
361,False,7.0,29.2329
362,False,33.6,100.1225
363,False,18.3,82.61715
364,False,43.9,203.11356
365,False,25.2,459.23889
366,False,18.5,695.18065
367,False,44.8,914.18492
368,False,42.2,113.64723
369,False,38.2,359.41818
370,False,7.7,16.29834
371,False,6.9,4.93291
373,False,33.2,123.61763
374,False,13.8,155.58246
375,False,8.8,29.57651
376,False,14.8,32.01415
377,False,7.5,9.25837
378,False,27.4,202.55435
379,False,17.1,123.42577
380,False,15.8,19.84004
381,False,15.0,190.7981
382,False,3.0,166.72828
383,False,10.9,66.52342
384,False,6.3,99.72159
385,False,7.4,38.73668
386,False,43.4,140.84896
387,False,18.9,198.35446
390,False,7.7,18.34079
391,False,40.0,434.49458
392,False,3.0,13.54923
393,False,20.9,54.63645
394,False,19.4,151.40453
395,False,11.6,38.48977
396,False,44.2,219.95886
397,False,14.9,91.67888
398,False,7.1,28.67196
399,False,53.8,1244.07658
400,False,12.7,68.54559
401,False,36.2,326.67083
402,False,13.8,23.48134
403,False,40.9,816.38528
404,False,6.4,962.33498
405,False,38.2,100.32394
406,False,17.3,19.06534
407,False,7.0,28.51101
408,False,28.2,54.02245
409,False,7.3,6.62371
410,False,27.9,613.62446
411,False,41.1,167.08923
412,False,36.7,208.78937
413,False,15.0,59.02461
414,False,19.1,231.23855
415,False,28.3,266.2392
417,False,4.7,7.68887
419,False,4.9,8.51342
420,False,29.0,217.09871
421,False,8.1,9.60422
422,False,18.6,75.28115
423,False,18.7,78.76541
426,False,38.2,100.98285
427,False,22.6,103.15621
428,False,11.0,24.15895
431,False,12.2,55.40861
432,False,32.6,300.21497
433,False,30.4,185.7588
435,False,17.8,149.78878
436,False,8.1,12.56182
437,False,8.7,65.96723
438,False,7.6,142.99577
439,False,11.9,59.24922
441,False,38.1,296.23643
442,False,9.3,20.26104
443,False,26.2,222.31519
444,False,3.5,17.32143
446,False,43.3,763.71368
447,False,16.3,57.79376
448,False,51.0,1333.05835
449,False,95.4,2857.253
450,False,14.1,24.3316
451,False,8.3,145.89012
452,False,37.9,597.72175
453,False,12.1,61.35502
454,False,30.1,351.97494
455,False,37.3,172.98742
456,False,27.2,51.25661
457,False,20.5,49.29649
458,False,17.7,134.31306
459,False,12.6,20.25544
460,False,38.9,152.11271
461,False,35.4,76.11804
462,False,27.3,125.91144
463,False,37.8,618.76052
464,False,23.7,150.52125
466,False,9.3,30.16611
467,False,34.5,68.24153
468,False,40.3,232.03556
469,False,10.2,24.6119
470,False,23.1,153.27174
471,False,15.5,51.3515
472,False,5.0,169.22079
473,False,24.7,146.22062
474,False,24.8,249.56166
475,False,17.6,115.55592
476,False,19.3,248.73611
477,False,4.3,21.26044
478,False,44.3,18.00004
479,False,44.2,373.59262
480,False,7.6,17.57501
481,False,18.8,72.6159
482,False,41.3,423.0746
483,False,46.4,3810.59562
484,False,17.6,52.4537
485,False,11.6,34.21538
486,False,12.4,139.79416
487,False,29.2,136.05131
488,False,30.9,442.64337
489,False,14.7,65.90352
490,False,19.5,158.90093
