,0,1,2
0,True,7.7,55.2321
1,False,7.9,78.90339
2,False,14.2,69.43285
3,False,5.5,260.29293
4,False,3.0,
5,False,46.5,953.53308
6,False,3.0,42.08285
7,False,7.3,40.98326
8,False,7.1,66.35809
9,False,8.7,116.98954
10,False,20.9,532.43535
11,False,6.9,33.71442
12,False,24.3,3108.93362
13,False,7.6,58.15895
14,False,3.7,
15,False,7.3,108.58007
16,False,2.7,29.66829
17,False,6.9,20.11513
18,False,8.0,89.07786
19,False,10.0,30.91609
20,False,8.6,91.98931
21,False,8.0,79.73603
22,False,7.8,87.96006
23,False,4.7,131.06024
24,False,6.4,98.21262
25,False,7.9,52.94512
26,False,7.6,96.56846
27,False,7.1,31.36002
28,False,7.8,71.2508
29,False,8.0,87.73312
30,False,7.8,70.10441
31,False,11.8,472.95907
32,False,8.3,72.52799
33,False,46.2,492.39848
34,False,4.2,
35,False,8.1,43.48923
36,False,10.1,81.0884
37,False,3.0,
38,False,8.4,45.64243
39,False,8.3,41.26772
40,False,8.0,
41,False,3.0,
42,False,8.2,92.92105
43,False,7.9,76.39226
44,False,7.7,33.93565
45,True,16.1,262.69101
46,False,9.8,194.81983
47,False,16.5,945.33806
48,False,8.1,72.00218
49,False,13.3,54.64764
50,False,5.4,88.01966
51,False,7.5,61.83017
52,False,7.8,59.79967
53,False,5.0,89.88246
54,False,3.9,
55,False,17.9,42.47708
56,False,45.6,1427.15414
57,False,7.2,118.32808
58,False,3.0,106.21477
59,False,7.7,234.06472
60,False,9.5,256.12738
61,False,5.3,72.8988
62,False,7.8,51.12709
63,False,7.7,74.78005
64,False,8.0,78.56621
65,False,9.2,51.22003
66,False,8.0,101.4507
67,False,22.3,719.19937
68,False,6.8,40.97258
69,False,18.4,669.51473
70,False,41.3,
71,False,8.1,63.18004
72,False,7.4,89.12666
73,False,8.5,79.39146
74,False,7.3,72.2403
75,False,8.1,51.88294
76,False,6.9,36.03667
77,False,11.6,672.6307
78,False,7.5,62.5757
79,False,7.0,45.92718
80,False,9.9,46.00818
81,False,8.5,56.41323
82,False,8.9,44.71378
83,False,9.5,42.72563
84,False,7.5,71.33937
85,False,9.7,27.79009
86,True,4.2,50.96362
87,False,6.8,218.0905
88,False,7.6,77.5683
89,False,7.2,35.22002
90,False,8.9,60.25944
91,False,7.7,45.6058
92,False,8.2,42.92828
93,False,3.9,
94,False,7.9,
95,False,8.0,51.75639
96,False,9.1,39.47208
97,False,7.9,43.35078
98,False,12.6,72.21629
99,False,7.8,95.18509
100,False,4.2,
101,False,8.5,90.10006
102,False,7.5,69.70101
103,False,10.1,102.93982
104,False,9.1,44.32193
105,False,47.5,1716.84114
106,False,7.7,61.15399
107,False,7.7,54.27349
108,False,6.7,55.92799
109,False,5.3,56.84722
110,False,6.6,41.91113
111,False,7.4,53.99554
112,False,18.7,218.81525
113,False,8.8,87.04006
114,False,10.0,47.11603
115,False,7.9,54.54514
116,True,17.7,63.34315
117,False,9.2,252.80578
118,False,8.7,35.60317
119,True,14.1,96.82006
120,False,3.9,24.70002
121,False,8.5,52.51454
122,False,3.5,182.58012
123,False,6.9,23.03222
124,False,7.3,52.48124
125,False,7.8,72.95321
126,False,8.6,
127,False,7.7,68.92575
128,False,7.8,98.44007
129,False,14.2,421.49578
130,False,14.4,122.22012
131,False,3.4,
132,False,3.0,1427.15414
133,False,7.5,80.80005
134,False,7.3,41.23873
135,False,3.0,67.68485
136,False,4.3,205.56332
137,False,8.5,42.04003
138,False,36.5,953.53308
139,False,31.7,657.09154
140,False,8.7,31.38972
141,False,8.4,58.53169
142,False,8.0,71.26005
143,False,10.2,135.83409
144,False,7.4,69.94655
145,False,8.6,74.61585
146,False,3.9,228.08582
147,False,13.6,193.98851
148,False,7.3,39.88913
149,False,6.5,42.21478
150,False,7.7,90.68388
151,False,8.5,70.42309
152,False,8.0,93.16006
153,False,12.0,93.64336
154,False,10.0,55.01084
155,False,7.9,
156,False,7.8,81.72005
157,False,13.2,
158,False,7.3,34.03922
159,False,4.6,96.60356
160,False,8.0,84.17441
161,False,25.9,
162,False,7.2,34.20712
163,False,7.5,55.24384
164,False,19.7,1032.33938
165,False,9.9,48.17199
166,False,15.9,624.83885
167,False,3.0,
168,False,6.7,41.07338
169,False,6.7,31.44752
170,False,8.3,159.14847
171,False,9.7,39.4266
172,False,9.1,50.07423
173,False,7.7,91.58018
174,False,7.7,78.79983
175,False,7.6,
176,False,6.9,72.87285
177,True,19.7,94.13445
178,False,7.3,81.7133
179,False,7.1,43.46338
180,False,4.3,34.55687
181,False,7.4,46.41978
182,False,9.7,37.36602
183,False,7.2,43.73258
184,False,7.8,
185,False,15.7,365.04239
186,False,7.9,
187,False,9.1,143.1001
188,False,8.0,78.38587
189,False,9.2,274.72018
190,False,6.9,57.28314
191,False,8.0,53.52914
192,False,7.8,41.95027
193,False,7.5,42.83829
194,False,7.2,63.24512
195,False,6.2,112.10047
196,False,7.2,51.29863
197,False,8.7,45.41673
198,False,7.4,59.09268
199,False,8.2,89.61921
200,False,8.2,45.26768
201,False,4.0,82.28522
202,False,9.3,23.79357
203,False,8.2,60.97627
204,False,8.9,37.32057
205,False,13.4,2113.42826
206,False,9.9,53.08869
207,False,2.9,38.58677
208,False,7.6,79.08755
209,False,25.8,1099.76822
210,False,7.2,67.43679
211,False,7.4,39.34033
212,False,7.0,58.40764
213,False,7.7,52.48603
214,False,11.7,80.57615
215,False,4.4,
216,False,6.7,57.39589
217,False,7.6,
218,False,8.7,67.23184
219,False,42.5,1446.361
220,False,7.0,29.34197
221,False,9.2,54.51124
222,False,7.5,56.62981
223,True,5.7,174.44867
224,False,6.9,92.32006
225,False,8.0,74.68215
226,False,6.3,134.94009
227,False,7.0,59.72798
228,False,7.8,48.09793
229,False,9.7,139.04009
230,False,8.2,
231,False,7.6,88.24826
232,False,29.3,1252.18083
233,False,7.4,58.45884
234,False,3.0,
235,False,8.3,74.9969
236,False,9.1,68.78521
237,False,7.8,60.70664
238,False,9.0,61.68304
239,False,18.7,446.77237
240,False,8.2,
241,False,8.0,38.12514
242,False,4.5,52.22853
243,False,7.7,59.84059
244,False,8.3,
245,False,33.6,653.05536
246,False,3.0,
247,False,41.4,
248,False,29.5,653.05536
249,False,5.0,1716.84114
250,False,9.7,113.85163
251,False,8.1,93.16006
252,False,7.2,12.73636
253,False,3.6,18.70805
254,False,8.1,84.94601
255,False,7.5,66.69074
256,False,3.0,
257,False,3.0,993.46081
258,False,8.9,16.87037
259,False,7.6,107.74007
260,False,3.0,
261,False,6.7,68.66488
262,True,7.4,1353.73403
263,False,7.5,43.99288
264,False,7.2,33.46342
265,False,7.5,
266,True,26.4,257.95967
267,False,8.1,72.03195
268,False,4.5,15.96001
269,False,7.5,57.00931
270,False,7.4,42.90573
271,False,7.4,54.16634
272,False,7.8,93.16006
273,False,7.3,88.6648
274,False,9.8,38.94118
275,False,7.6,47.50978
276,False,9.9,146.90995
277,True,3.3,32.90002
278,False,7.0,41.74373
279,False,3.0,
280,False,7.7,33.37712
281,False,7.0,32.01017
282,False,7.3,95.88166
283,False,8.1,70.96158
284,False,7.3,46.47648
285,False,7.4,52.008
286,False,5.8,54.97344
287,False,4.9,252.23102
288,False,6.6,20.47651
289,False,10.4,46.92935
290,False,2.8,45.41673
291,True,10.9,90.96461
292,False,8.3,134.82134
293,False,8.0,74.99437
294,False,7.6,77.87945
295,True,14.4,37.12435
296,False,6.9,348.34955
297,False,7.0,25.36927
298,False,7.8,59.76194
299,False,7.2,43.10003
300,False,8.7,95.75221
301,False,9.0,34.22102
302,False,7.4,64.6509
303,False,7.3,37.70118
304,False,7.6,92.22006
305,False,7.7,21.35368
306,False,6.6,67.40485
307,False,8.5,81.37256
308,False,7.8,49.28629
309,False,10.4,37.78178
310,False,8.1,89.63659
311,False,2.6,
312,False,10.1,44.42688
313,False,26.2,420.73578
314,False,9.3,55.48004
315,False,7.6,49.98679
316,False,10.9,
317,False,6.9,146.10756
318,False,10.9,72.1846
319,False,12.7,80.18005
320,False,8.5,44.85623
321,False,8.3,68.39532
322,False,6.5,296.85632
323,False,12.3,103.44567
324,False,8.0,62.19224
325,False,7.9,82.77043
326,False,9.5,
327,False,3.0,
328,False,9.4,82.38005
329,False,8.2,118.85862
330,False,12.1,43.52218
331,False,21.2,1117.25213
332,False,7.6,
333,False,7.1,32.94797
334,False,8.3,87.68806
335,False,7.2,61.47459
336,False,9.2,
337,False,7.1,43.98309
338,False,19.7,97.14306
339,False,9.3,48.68003
340,False,9.3,83.61021
341,False,9.1,
342,False,31.8,744.92775
343,False,8.5,65.87194
344,False,7.1,66.29849
345,False,7.4,72.69871
346,False,2.6,28.4979
347,False,7.5,31.17317
348,False,9.1,55.93154
349,False,7.7,42.49788
350,False,7.7,75.60005
351,False,9.7,41.00973
352,False,6.0,316.47483
353,False,2.9,67.68485
354,False,7.6,53.66199
355,False,29.2,777.30823
356,False,3.0,19.64001
357,False,3.2,62.42919
358,False,15.7,637.69947
359,False,8.5,27.66647
360,False,5.6,115.05278
361,False,9.9,46.92363
362,False,7.7,85.76782
363,True,6.4,82.2672
364,False,7.3,51.23678
365,False,4.4,
366,False,9.7,103.00467
367,False,41.1,324.31647
368,False,9.7,49.07384
369,False,8.1,42.59253
370,False,6.7,49.16368
371,False,10.3,182.58012
372,False,7.3,93.79376
373,False,32.5,213.75719
374,False,9.7,39.20213
375,False,9.2,26.92752
376,False,10.1,42.27543
377,False,12.7,2113.42826
378,False,5.7,234.06472
379,False,7.7,74.55309
380,False,8.1,97.56006
381,True,20.1,1682.66112
382,False,3.0,
383,False,7.6,71.20212
384,False,9.8,42.36123
385,False,3.5,218.71008
386,False,8.0,107.42249
387,False,19.7,146.2994
388,True,19.3,539.39206
389,False,7.1,34.66687
390,False,6.8,19.23481
391,False,6.8,37.15735
392,False,34.0,1252.18083
393,False,7.8,39.86233
394,False,9.8,
395,False,9.6,45.76003
396,False,3.0,653.05536
397,False,8.6,54.05344
398,False,8.3,
399,False,44.7,1716.84114
400,False,9.8,67.66205
401,False,10.1,59.69186
402,False,7.4,42.77259
403,False,6.0,
404,True,20.8,672.21138
405,False,3.7,
406,False,8.7,45.86003
407,False,8.3,56.17171
408,True,3.8,77.76442
409,False,7.9,94.70006
410,False,7.8,88.92987
411,False,8.2,61.59804
412,False,8.6,68.23531
413,False,9.4,127.66639
414,False,2.7,
415,False,3.0,
416,False,7.4,31.41092
417,False,7.5,63.62974
418,False,6.6,27.71492
419,False,8.3,54.54004
420,False,8.3,87.45961
421,False,8.0,53.36807
422,True,4.4,182.82223
423,False,7.6,105.86552
424,False,8.2,68.66755
425,False,7.9,89.86939
426,False,7.4,52.30503
427,True,3.1,56.29494
428,False,9.8,45.00453
429,False,6.6,29.48597
