,0,1,2
0,False,42.2,780.2645
1,False,5.3,16.12513
2,False,42.7,5156.6738
3,False,31.3,399.94479
5,False,6.1,22.63281
7,False,17.8,111.24879
8,False,46.3,236.75831
10,False,4.2,24.29836
12,False,18.9,761.25253
13,False,40.5,230.5368
14,False,6.9,17.6183
15,False,17.7,89.02505
16,False,2.5,12.12229
17,False,7.4,131.89229
18,False,18.2,78.08725
19,False,17.1,48.81558
20,False,20.7,119.44595
21,False,23.4,125.11575
22,False,19.2,112.49235
23,False,34.6,179.002
25,False,14.4,550.33065
26,False,9.9,461.53507
27,False,15.9,128.25281
28,False,25.4,99.22175
29,False,7.3,100.45991
30,False,6.9,20.5397
31,False,37.6,980.13724
33,False,26.4,74.32705
34,False,28.6,273.28635
35,False,5.6,32.7549
36,False,30.9,86.11425
37,False,38.4,153.00112
38,False,12.8,93.40595
39,False,39.4,116.9494
40,False,10.2,42.38385
41,False,15.6,57.93789
42,False,12.6,64.2355
43,False,8.4,18.95045
44,False,61.0,1033.7293
45,False,4.6,45.53314
46,False,14.9,121.75156
47,False,36.4,83.31065
48,False,18.6,43.9967
49,False,2.8,28.40065
51,False,36.2,135.1894
52,False,6.6,53.62262
53,False,15.5,224.3698
54,False,9.3,25.72128
55,False,6.5,26.43512
56,False,9.1,31.64055
57,False,7.2,122.68548
58,False,7.2,31.9516
59,False,7.1,67.13467
60,False,10.0,149.6435
61,False,9.8,38.98766
62,False,7.4,48.773
63,False,11.0,91.50825
64,False,11.6,53.77652
65,False,5.3,6.1466
66,False,11.4,35.57157
67,False,9.0,41.07002
68,False,6.4,124.84815
69,False,7.3,53.95305
70,False,10.1,87.7871
71,False,7.8,20.28508
72,False,6.7,30.12679
73,False,8.1,61.14998
74,False,8.0,167.64031
75,False,9.2,123.55664
76,False,6.9,43.77045
77,False,11.4,53.24339
78,False,5.9,54.16947
79,False,7.3,47.6362
80,False,7.1,48.41719
81,False,10.2,78.19382
82,False,7.2,44.8443
83,False,7.5,96.65063
84,False,9.8,141.75824
85,False,7.7,70.4383
86,False,9.7,47.7592
87,False,24.8,225.22022
88,False,6.8,15.50005
89,False,7.7,88.01159
90,False,7.9,34.83316
91,False,7.2,32.3791
92,False,9.5,76.81095
93,False,12.1,89.58032
94,False,7.2,34.022
95,False,8.0,130.9228
96,False,6.4,11.84265
97,False,12.4,44.07817
98,False,7.7,76.65896
99,False,9.1,74.0724
100,False,3.3,108.5018
101,False,7.5,87.9325
102,False,6.5,22.4433
103,False,7.3,84.41
104,False,19.6,559.31525
105,False,7.1,89.47858
107,False,9.8,60.24575
108,False,10.0,60.148
109,False,9.2,96.96817
110,False,7.6,52.66657
111,False,8.6,94.30733
112,False,8.7,23.79826
113,False,9.1,30.73698
114,False,8.6,36.63145
115,False,11.5,27.67843
116,False,7.2,29.89045
117,False,3.1,13.3709
118,False,6.3,27.94015
119,False,9.5,23.36042
120,False,6.7,92.9902
121,False,26.9,125.99225
122,False,10.1,14.8115
123,False,7.0,48.37253
124,False,12.1,88.7081
125,False,11.9,52.60508
126,False,7.3,42.84228
127,False,10.9,25.6464
128,False,5.3,138.18588
129,False,11.1,92.81195
130,False,7.6,71.7367
131,False,6.7,47.0805
132,False,8.0,39.94903
133,False,6.7,61.25596
134,False,9.2,30.9404
135,False,10.7,33.294
136,False,10.5,59.063
137,False,8.8,28.93972
138,False,7.2,55.55955
139,False,8.5,28.15655
140,False,9.3,87.1402
141,False,6.9,32.72677
142,False,15.0,96.503
143,False,8.0,63.92145
144,False,9.7,72.46192
145,False,12.2,65.08161
146,False,24.0,265.8533
147,False,13.2,126.44686
148,False,8.5,24.38015
149,False,2.3,5.18125
150,False,14.2,72.30385
151,False,9.9,67.02554
152,False,10.8,53.40245
153,False,9.0,30.0744
154,False,6.5,15.91075
155,False,7.8,35.3464
156,False,7.5,74.27645
157,False,7.4,74.00973
158,False,7.9,27.75311
159,False,8.8,45.26435
160,False,7.1,28.8145
161,False,15.4,90.01117
162,False,19.4,302.1256
163,False,7.1,41.12385
164,False,11.9,95.77381
165,False,8.5,40.88573
166,False,9.7,66.7643
167,False,8.5,119.81779
168,False,12.4,9.09762
169,False,7.8,82.2497
170,False,6.8,38.9037
171,False,10.9,39.5911
172,False,7.3,62.43875
173,False,39.3,795.49675
174,False,6.5,45.68345
175,False,8.5,102.54709
176,False,7.0,39.45853
177,False,6.3,36.77704
178,False,10.1,87.7848
179,False,5.5,72.98468
180,False,7.2,66.84323
181,False,7.2,56.6686
182,False,3.8,34.97821
183,False,15.2,114.28017
184,False,8.9,41.08134
185,False,7.9,112.81753
186,False,9.4,39.15595
187,False,7.4,65.00554
188,False,9.9,39.7663
189,False,7.0,75.7285
190,False,7.3,59.08955
191,False,6.6,58.88947
192,False,7.2,75.0589
193,False,6.2,130.35532
194,False,3.7,24.98889
195,False,7.3,45.0574
196,False,8.1,57.8019
197,False,9.8,24.23153
198,False,9.6,52.4863
199,False,14.1,170.30649
200,False,14.3,63.2678
201,False,8.0,33.852
202,False,3.8,143.60072
203,False,7.5,61.38365
204,False,9.2,82.843
205,False,6.2,42.79473
206,False,6.9,34.13117
207,False,11.7,66.44987
208,False,7.6,70.63095
209,False,6.6,20.70661
210,False,10.4,142.8252
211,False,15.2,150.3891
212,False,9.2,20.53752
213,False,7.8,68.73818
214,False,8.2,28.1071
215,False,7.3,70.79348
216,False,2.5,4.09089
217,False,7.0,38.45743
218,False,11.6,301.4555
219,False,6.8,95.1983
220,False,5.1,95.85056
221,False,11.7,165.79125
222,False,9.6,37.1633
223,False,9.7,43.9839
224,False,6.7,54.50175
225,False,8.0,99.44509
226,False,9.3,55.44081
227,False,7.2,48.17892
228,False,7.7,49.35948
229,False,4.1,28.6687
230,False,13.7,37.7674
231,False,9.9,86.03152
232,False,8.2,42.72279
233,False,9.0,41.5224
234,False,8.7,22.2972
235,False,9.1,40.34185
236,False,9.1,26.1081
237,False,12.0,97.50546
238,False,6.9,121.93051
239,False,6.8,28.91207
240,False,6.3,31.4086
241,False,8.4,104.70598
242,False,7.3,50.8103
243,False,11.0,63.05267
244,False,8.1,106.59843
245,False,54.2,393.14965
246,False,5.1,16.571
248,False,6.4,21.273
249,False,7.3,35.34085
250,False,6.7,21.89515
251,False,7.8,18.83
252,False,8.0,44.9121
253,False,6.5,75.8032
254,False,10.6,74.09528
255,False,7.0,73.01495
256,False,9.5,42.7094
257,False,12.5,98.31216
258,False,2.8,8.5204
259,False,7.3,125.23725
260,False,8.4,43.1332
261,False,7.9,33.8128
262,False,6.9,80.71259
263,False,7.1,58.37015
264,False,12.5,72.0635
265,False,9.6,38.6152
266,False,7.1,47.4559
267,False,15.9,88.48799
268,False,6.9,62.1325
269,False,6.6,13.7121
270,False,7.1,125.20606
271,False,7.8,52.63696
272,False,9.7,46.87455
273,False,5.3,28.91605
274,False,7.3,32.844
275,False,9.6,35.67884
276,False,7.0,46.47044
277,False,8.9,61.50042
278,False,11.1,38.15604
279,False,9.1,26.85502
280,False,9.6,43.3508
281,False,27.9,223.51893
282,False,6.7,48.67583
283,False,7.1,39.44199
284,False,9.4,38.15123
285,False,7.3,68.28222
286,False,11.7,156.31246
287,False,7.5,42.6168
288,False,16.8,171.49832
289,False,6.6,36.31725
290,False,9.9,42.46817
291,False,9.6,28.66398
292,False,9.8,20.5144
293,False,12.6,127.3246
294,False,7.1,28.13305
295,False,6.9,34.85417
296,False,9.7,280.72425
297,False,6.7,25.9335
298,False,12.5,116.96167
299,False,9.2,78.5241
300,False,12.4,60.7287
301,False,7.1,51.38
302,False,11.2,42.2048
303,False,9.0,59.39237
304,False,7.4,68.04061
305,False,3.2,58.63045
306,False,7.1,22.10756
307,False,8.2,49.48689
308,False,10.0,26.00197
309,False,7.1,79.96754
310,False,9.3,45.83044
311,False,10.6,21.67535
312,False,8.6,127.83885
313,False,7.5,89.97958
314,False,7.2,20.28332
315,False,10.7,81.08711
316,False,6.3,3.9219
317,False,5.8,186.73605
318,False,9.7,168.65036
319,False,8.0,103.33595
320,False,12.3,118.75361
321,False,9.3,115.86805
322,False,9.1,40.81658
323,False,10.7,44.81407
324,False,6.5,63.09094
325,False,8.9,36.33916
326,False,9.5,38.16395
327,False,13.4,116.49077
328,False,7.9,72.68496
329,False,9.1,49.14978
330,False,7.8,56.8662
331,False,9.1,51.78635
332,False,9.8,31.87775
333,False,9.3,28.40498
334,False,5.5,149.56074
335,False,27.5,104.84619
336,False,8.4,34.06335
337,False,11.6,76.88345
338,False,9.7,43.75381
340,False,6.9,26.73198
341,False,10.1,52.36479
342,False,10.9,22.64309
343,False,10.7,32.55995
344,False,6.7,113.63448
345,False,3.0,5.75547
346,False,2.4,37.9448
347,False,17.7,62.02558
348,False,10.2,51.92205
349,False,9.9,44.38977
351,False,6.7,32.21529
352,False,8.0,65.84425
353,False,41.3,174.07898
354,False,6.9,32.71007
355,False,9.1,136.80637
356,False,7.2,56.46007
357,False,6.6,10.634
358,False,11.6,30.49555
359,False,9.3,70.9905
360,False,7.5,52.0645
361,False,8.6,37.66355
362,False,12.5,191.25157
363,False,6.9,50.20268
364,False,6.9,66.42232
365,False,9.6,64.4087
366,False,6.9,40.29386
367,False,9.0,231.48891
368,False,8.8,208.06859
370,False,7.4,89.37146
371,False,9.2,170.64026
372,False,5.4,15.4168
373,False,6.9,34.47812
374,False,41.7,23.09443
375,False,9.8,41.74115
376,False,9.2,49.65085
377,False,6.4,17.9422
378,False,6.4,10.9681
379,False,24.5,103.19859
380,False,7.7,62.1634
381,False,9.9,27.18005
382,False,7.5,50.69935
383,False,6.8,71.38677
384,False,9.5,43.47395
385,False,9.0,51.8424
386,False,6.8,19.5984
387,False,6.7,41.5885
388,False,7.8,76.36895
389,False,7.1,43.95173
390,False,8.8,65.36618
391,False,7.3,74.46768
392,False,10.0,60.16933
393,False,9.9,29.99049
394,False,7.1,42.64004
395,False,5.3,21.0839
396,False,10.6,54.6639
397,False,12.6,82.8654
398,False,8.8,23.37035
399,False,6.1,29.53188
400,False,9.7,42.5074
401,False,6.9,72.6673
402,False,7.7,88.26394
403,False,6.6,27.86875
404,False,8.3,32.81385
405,False,10.6,45.1075
406,False,11.6,139.3432
407,False,12.7,408.95432
408,False,7.7,87.66376
409,False,9.6,94.482
410,False,12.7,393.94855
411,False,8.4,46.6857
412,False,9.9,108.34054
413,False,6.2,60.88787
414,False,9.2,46.79607
415,False,6.4,19.063
416,False,6.2,67.4699
417,False,7.8,73.19338
418,False,9.8,40.69849
419,False,7.8,62.21884
420,False,7.3,49.22372
422,False,6.7,184.08241
423,False,7.5,81.7183
424,False,7.8,53.13664
425,False,9.7,46.513
426,False,6.5,16.87156
427,False,7.4,66.3232
428,False,17.1,88.52265
429,False,7.8,102.02596
430,False,7.7,49.00691
431,False,6.7,17.18923
433,False,7.5,58.73882
434,False,7.0,23.22154
435,False,8.5,61.85358
436,False,9.7,56.45295
437,False,14.4,88.92025
438,False,7.7,26.58808
439,False,7.3,60.1332
440,False,7.1,66.29857
441,False,7.3,62.80984
442,False,9.0,111.45423
443,False,8.6,29.2898
444,False,11.8,63.07415
445,False,3.2,34.60918
446,False,12.2,71.77303
447,False,12.7,16.84368
448,False,4.5,94.76923
449,False,6.9,37.56367
450,False,15.4,88.73775
451,False,7.9,59.2568
452,False,8.2,22.42265
453,False,7.1,64.36767
454,False,7.1,82.27955
455,False,5.7,19.9641
456,False,2.9,10.59075
457,False,20.5,98.7608
458,False,5.6,120.2233
459,False,7.9,81.16755
460,False,7.8,59.48
461,False,8.7,45.43349
462,False,7.5,27.0204
463,False,6.8,27.70726
464,False,9.2,34.41231
465,False,16.8,1625.93244
466,False,15.4,573.3909
467,False,8.4,63.53735
468,False,7.4,54.79475
469,False,6.7,36.42782
470,False,10.6,36.0575
471,False,6.3,62.38657
472,False,7.2,94.25169
473,False,12.4,125.23015
474,False,4.0,38.8855
475,False,8.9,40.26055
476,False,7.3,76.9932
477,False,7.5,21.7554
478,False,9.4,2.28328
479,False,5.7,6.86155
480,False,9.4,28.73244
481,False,3.2,16.19605
482,False,38.5,196.81232
483,False,13.3,43.21469
484,False,9.7,1.57525
485,False,7.2,61.88604
486,False,9.7,24.20807
487,False,7.2,45.6755
488,False,9.0,134.73226
489,False,13.2,46.12725
490,False,6.0,26.2668
491,False,7.2,41.41276
492,False,17.8,119.9368
494,False,9.6,43.52905
495,False,9.7,51.90886
496,False,8.3,142.30177
497,False,10.0,66.69068
498,False,9.2,58.4974
499,False,7.4,40.96925
500,False,7.5,65.30124
501,False,7.4,62.23223
502,False,12.0,56.75571
503,False,6.9,54.27185
504,False,11.7,57.93077
505,False,6.9,30.5403
506,False,6.9,63.95945
507,False,9.6,54.10385
508,False,7.5,80.5396
509,False,13.9,61.15154
510,False,4.1,43.60132
511,False,7.5,28.63303
512,False,13.9,241.91393
513,False,10.7,51.63187
514,False,8.9,29.65816
515,False,6.8,40.19126
516,False,6.9,44.60757
517,False,9.7,24.0296
518,False,7.2,55.7826
519,False,11.8,165.50233
520,False,6.3,27.63908
521,False,9.4,58.37865
522,False,6.8,26.03509
523,False,15.9,870.47043
524,False,8.1,46.5823
525,False,2.9,10.5733
526,False,9.5,62.12892
527,False,6.3,25.14115
528,False,9.4,31.45998
529,False,9.5,43.08401
530,False,9.6,94.46309
531,False,6.5,22.28266
532,False,9.9,422.35041
533,False,9.2,41.75767
534,False,9.1,69.34403
535,False,9.4,38.89416
536,False,9.7,51.95418
537,False,9.4,54.1336
538,False,8.9,36.66985
539,False,9.9,51.40284
540,False,2.8,9.0507
541,False,9.2,40.0966
542,False,7.4,66.5358
543,False,7.2,31.09803
544,False,3.5,50.58085
545,False,15.0,49.8362
546,False,10.6,62.8428
547,False,10.4,149.34696
548,False,7.0,51.08035
549,False,7.7,62.3237
550,False,7.0,70.82479
551,False,6.8,47.82243
552,False,8.4,32.26844
553,False,9.9,321.38285
554,False,6.7,30.17516
555,False,8.7,34.97049
556,False,7.7,70.99031
557,False,12.6,67.14906
558,False,7.3,68.91915
559,False,9.3,47.0669
560,False,8.5,56.02547
561,False,2.7,30.579
562,False,6.5,91.98225
563,False,7.9,63.49345
564,False,9.0,57.5758
565,False,9.6,101.48963
566,False,6.9,42.36813
567,False,8.7,69.90648
568,False,9.8,46.64486
569,False,6.5,25.16013
570,False,11.4,130.4269
571,False,8.3,73.71881
572,False,8.9,38.06763
573,False,9.6,24.2208
574,False,8.2,25.82026
575,False,7.2,50.43768
576,False,9.2,75.6672
577,False,7.1,54.2318
578,False,10.4,23.63306
579,False,6.8,17.46935
580,False,6.4,40.44104
581,False,4.0,38.88325
582,False,6.6,34.82326
583,False,7.6,50.47083
584,False,7.1,56.23463
585,False,8.2,14.4283
586,False,9.8,39.7582
587,False,8.7,31.2094
588,False,6.3,44.02706
589,False,9.8,32.82205
590,False,7.3,46.8488
591,False,9.2,85.26581
592,False,6.3,25.8894
593,False,7.0,22.98861
594,False,6.8,32.07214
595,False,6.8,48.89993
596,False,2.2,10.3214
597,False,6.8,31.8028
598,False,7.5,87.80628
599,False,9.3,17.73538
600,False,9.7,49.6662
601,False,6.2,25.649
602,False,5.4,20.23463
603,False,7.9,98.68315
605,False,8.6,26.98682
606,False,7.3,24.09834
607,False,9.4,37.72945
608,False,6.7,21.528
609,False,10.2,110.76331
